seed,family,number_of_items,capacity,weights,values,greedy_value,optimal_value,failure,relative_gap
96,independent,20,204,"(24, 44, 14, 22, 3, 2, 27, 21, 17, 23, 9, 1, 31, 31, 21, 45, 34, 21, 11, 8)","(41, 51, 13, 98, 90, 22, 83, 12, 44, 36, 65, 74, 70, 57, 32, 45, 66, 4, 8, 57)",739,746,True,0.00938337801608579
97,independent,20,236,"(13, 24, 37, 36, 3, 48, 24, 5, 29, 44, 21, 20, 17, 27, 13, 7, 37, 9, 50, 9)","(55, 7, 3, 100, 3, 35, 4, 82, 61, 15, 32, 24, 98, 69, 23, 31, 70, 9, 96, 14)",685,685,False,0.0
98,independent,20,306,"(23, 3, 27, 31, 47, 36, 32, 26, 42, 49, 1, 50, 49, 50, 22, 42, 45, 13, 11, 12)","(74, 46, 8, 37, 87, 9, 26, 5, 91, 47, 100, 1, 50, 39, 6, 96, 63, 70, 52, 73)",815,815,False,0.0
99,independent,20,286,"(26, 13, 12, 16, 49, 17, 25, 44, 35, 40, 13, 47, 38, 24, 44, 10, 43, 37, 6, 34)","(49, 77, 30, 18, 12, 94, 68, 90, 12, 63, 54, 79, 28, 50, 28, 60, 23, 44, 92, 87)",830,844,True,0.016587677725118485
100,independent,20,222,"(10, 30, 12, 26, 23, 33, 35, 6, 30, 4, 42, 22, 20, 14, 10, 23, 41, 14, 30, 18)","(59, 99, 91, 94, 56, 15, 16, 95, 34, 85, 27, 30, 99, 23, 25, 48, 53, 52, 72, 49)",899,899,False,0.0
101,independent,20,247,"(38, 35, 30, 43, 14, 15, 32, 14, 29, 17, 11, 29, 35, 13, 21, 41, 28, 5, 30, 14)","(25, 46, 7, 65, 78, 37, 89, 43, 10, 25, 12, 99, 47, 61, 31, 52, 27, 56, 39, 15)",631,639,True,0.012519561815336464
102,independent,20,302,"(10, 40, 11, 46, 39, 25, 40, 37, 3, 34, 40, 34, 48, 29, 33, 6, 45, 39, 29, 15)","(87, 46, 71, 85, 24, 38, 55, 75, 93, 70, 96, 24, 49, 30, 17, 7, 24, 74, 65, 92)",853,853,False,0.0
103,independent,20,299,"(46, 47, 48, 45, 39, 8, 25, 22, 8, 6, 15, 2, 15, 45, 39, 19, 48, 47, 47, 27)","(59, 90, 28, 10, 95, 84, 60, 87, 63, 17, 75, 6, 14, 17, 67, 24, 53, 75, 87, 30)",769,789,True,0.025348542458808618
104,independent,20,198,"(2, 47, 15, 22, 46, 2, 7, 8, 42, 22, 42, 13, 17, 21, 11, 20, 3, 29, 16, 12)","(26, 99, 51, 1, 17, 22, 19, 10, 97, 48, 8, 75, 51, 80, 81, 53, 60, 69, 34, 73)",757,757,False,0.0
105,independent,20,292,"(38, 38, 1, 34, 37, 19, 23, 49, 7, 26, 11, 40, 30, 44, 46, 40, 34, 4, 40, 23)","(45, 14, 40, 99, 43, 21, 22, 19, 85, 45, 56, 50, 64, 30, 24, 40, 33, 42, 15, 93)",683,702,True,0.027065527065527065
106,independent,20,233,"(46, 2, 34, 4, 5, 32, 28, 48, 19, 15, 30, 46, 42, 12, 24, 23, 19, 22, 9, 6)","(62, 72, 61, 34, 25, 47, 58, 84, 89, 96, 36, 62, 18, 36, 63, 10, 45, 23, 56, 5)",724,724,False,0.0
107,independent,20,222,"(16, 38, 47, 28, 49, 9, 35, 8, 19, 3, 43, 21, 12, 13, 48, 9, 24, 5, 5, 13)","(80, 99, 85, 62, 40, 55, 97, 33, 77, 91, 36, 25, 76, 20, 69, 32, 15, 21, 64, 20)",827,832,True,0.006009615384615385
108,independent,20,224,"(9, 6, 25, 18, 13, 20, 12, 46, 13, 13, 36, 7, 21, 25, 41, 40, 4, 47, 29, 23)","(92, 85, 94, 49, 11, 28, 26, 41, 15, 11, 55, 69, 85, 28, 89, 83, 96, 73, 5, 93)",876,876,False,0.0
109,independent,20,278,"(18, 30, 36, 7, 33, 20, 34, 16, 33, 28, 11, 47, 34, 5, 12, 50, 47, 40, 9, 47)","(30, 58, 8, 30, 64, 73, 11, 58, 36, 86, 40, 71, 41, 67, 81, 2, 44, 26, 77, 24)",776,776,False,0.0
110,independent,20,234,"(25, 16, 31, 18, 35, 5, 27, 21, 3, 33, 10, 41, 34, 38, 15, 19, 24, 7, 36, 30)","(77, 53, 92, 82, 89, 70, 65, 96, 15, 11, 57, 2, 55, 85, 36, 47, 65, 53, 100, 36)",849,849,False,0.0
111,independent,20,294,"(14, 32, 26, 40, 41, 45, 36, 12, 30, 25, 18, 15, 47, 23, 3, 44, 44, 37, 27, 28)","(41, 25, 54, 22, 25, 54, 30, 86, 54, 92, 49, 92, 99, 64, 41, 98, 31, 58, 9, 98)",868,872,True,0.0045871559633027525
112,independent,20,268,"(31, 38, 20, 30, 49, 11, 15, 30, 25, 16, 30, 17, 13, 47, 44, 11, 29, 23, 40, 17)","(86, 80, 90, 54, 85, 47, 68, 4, 77, 94, 60, 45, 30, 78, 89, 96, 67, 53, 52, 3)",836,863,True,0.031286210892236384
113,independent,20,272,"(2, 47, 2, 36, 16, 2, 20, 39, 32, 20, 22, 13, 25, 47, 34, 12, 49, 39, 42, 44)","(84, 36, 62, 45, 56, 9, 17, 39, 37, 56, 51, 60, 40, 5, 46, 80, 29, 35, 64, 60)",713,713,False,0.0
114,independent,20,274,"(16, 7, 43, 41, 4, 34, 44, 19, 5, 24, 46, 6, 26, 39, 34, 24, 48, 28, 30, 31)","(73, 44, 32, 80, 20, 68, 67, 75, 69, 44, 14, 60, 15, 97, 39, 68, 87, 80, 30, 81)",815,839,True,0.028605482717520857
115,independent,20,238,"(19, 50, 35, 22, 36, 44, 19, 22, 4, 36, 10, 19, 32, 38, 11, 10, 14, 10, 45, 1)","(26, 15, 15, 97, 38, 82, 88, 62, 71, 19, 6, 23, 95, 32, 24, 68, 100, 81, 55, 92)",915,915,False,0.0
116,independent,20,290,"(48, 35, 20, 49, 8, 9, 31, 18, 38, 37, 29, 21, 34, 32, 36, 7, 29, 44, 24, 32)","(77, 93, 2, 83, 95, 62, 32, 53, 55, 10, 9, 98, 42, 8, 67, 52, 22, 70, 19, 72)",771,777,True,0.007722007722007722
117,independent,20,290,"(16, 11, 26, 36, 45, 46, 37, 23, 42, 9, 28, 11, 25, 28, 1, 46, 41, 38, 41, 31)","(24, 27, 21, 53, 16, 68, 43, 59, 5, 48, 9, 56, 83, 54, 21, 55, 24, 95, 19, 94)",682,684,True,0.0029239766081871343
118,independent,20,236,"(46, 12, 7, 24, 50, 20, 2, 32, 39, 37, 10, 44, 33, 14, 9, 19, 5, 4, 42, 22)","(81, 40, 90, 38, 3, 43, 78, 66, 44, 67, 75, 93, 1, 73, 49, 97, 80, 72, 47, 98)",992,995,True,0.003015075376884422
119,independent,20,274,"(19, 48, 43, 36, 28, 6, 41, 12, 18, 31, 2, 46, 28, 47, 44, 22, 9, 1, 34, 32)","(24, 69, 97, 97, 14, 55, 32, 33, 27, 75, 52, 33, 96, 8, 85, 27, 60, 67, 93, 54)",837,837,False,0.0
120,independent,20,236,"(33, 13, 47, 43, 6, 14, 17, 21, 48, 7, 44, 20, 19, 19, 13, 33, 8, 14, 45, 7)","(32, 82, 76, 60, 41, 29, 93, 48, 21, 91, 41, 17, 37, 28, 65, 95, 55, 26, 4, 1)",766,766,False,0.0
121,independent,20,236,"(6, 38, 41, 40, 12, 19, 41, 4, 47, 28, 2, 28, 22, 38, 10, 12, 8, 16, 28, 32)","(28, 51, 23, 67, 43, 24, 55, 87, 78, 17, 61, 97, 58, 30, 45, 56, 42, 83, 68, 24)",813,813,False,0.0
122,independent,20,266,"(33, 39, 5, 24, 15, 43, 38, 7, 29, 16, 26, 47, 10, 22, 50, 5, 8, 41, 40, 34)","(28, 39, 94, 98, 59, 94, 21, 39, 92, 72, 49, 81, 99, 36, 61, 50, 67, 58, 11, 77)",926,958,True,0.033402922755741124
123,independent,20,199,"(4, 6, 27, 7, 25, 36, 22, 11, 22, 22, 16, 1, 50, 39, 5, 21, 29, 3, 43, 9)","(35, 99, 35, 5, 69, 43, 7, 18, 72, 90, 21, 56, 12, 49, 1, 94, 14, 12, 19, 3)",650,650,False,0.0
124,independent,20,184,"(18, 1, 4, 18, 3, 11, 20, 2, 31, 28, 15, 7, 21, 10, 13, 42, 35, 49, 11, 30)","(71, 23, 54, 47, 41, 51, 54, 70, 79, 3, 28, 52, 27, 50, 99, 46, 38, 52, 14, 91)",810,810,False,0.0
125,independent,20,294,"(16, 39, 37, 12, 10, 20, 41, 5, 41, 31, 43, 41, 49, 19, 32, 32, 4, 46, 41, 28)","(29, 39, 95, 45, 78, 79, 1, 91, 20, 65, 54, 13, 33, 21, 24, 19, 36, 78, 69, 4)",740,740,False,0.0
126,independent,20,277,"(37, 37, 30, 42, 31, 15, 44, 41, 6, 44, 35, 23, 49, 25, 27, 18, 32, 1, 5, 12)","(8, 77, 32, 23, 61, 21, 18, 63, 95, 38, 19, 26, 64, 5, 53, 62, 67, 81, 39, 32)",715,715,False,0.0
127,independent,20,236,"(3, 38, 7, 2, 13, 15, 44, 20, 4, 19, 46, 25, 6, 38, 23, 31, 47, 46, 25, 19)","(80, 73, 4, 35, 53, 39, 86, 49, 41, 69, 16, 14, 95, 48, 3, 23, 78, 48, 89, 15)",787,787,False,0.0
128,independent,20,238,"(16, 33, 9, 2, 21, 35, 41, 37, 36, 5, 8, 19, 24, 46, 29, 26, 23, 21, 21, 23)","(52, 47, 62, 20, 82, 33, 86, 92, 39, 100, 4, 98, 16, 83, 22, 67, 61, 64, 68, 53)",823,838,True,0.017899761336515514
129,independent,20,248,"(38, 18, 45, 41, 22, 8, 36, 9, 18, 15, 31, 39, 9, 17, 49, 48, 6, 3, 38, 7)","(67, 6, 52, 29, 30, 91, 20, 87, 73, 18, 94, 59, 14, 10, 34, 94, 55, 31, 23, 31)",726,730,True,0.005479452054794521
130,independent,20,297,"(34, 18, 43, 42, 2, 16, 22, 22, 34, 47, 36, 42, 23, 27, 49, 10, 42, 28, 32, 25)","(55, 95, 57, 59, 46, 75, 29, 85, 86, 14, 88, 27, 3, 4, 48, 4, 64, 44, 93, 51)",782,786,True,0.005089058524173028
131,independent,20,274,"(21, 50, 6, 19, 25, 8, 37, 7, 11, 45, 36, 47, 32, 13, 35, 47, 29, 38, 14, 28)","(48, 66, 51, 3, 100, 45, 77, 91, 29, 89, 88, 57, 96, 29, 7, 22, 94, 95, 83, 95)",944,944,False,0.0
132,independent,20,278,"(27, 27, 11, 20, 50, 2, 29, 13, 11, 37, 16, 43, 32, 35, 36, 25, 22, 45, 36, 39)","(20, 8, 6, 16, 70, 32, 34, 58, 85, 52, 89, 99, 80, 80, 48, 76, 26, 9, 6, 46)",727,729,True,0.0027434842249657062
133,independent,20,308,"(32, 31, 50, 50, 35, 40, 46, 48, 19, 17, 14, 25, 28, 6, 10, 50, 21, 37, 19, 37)","(46, 42, 79, 44, 89, 95, 5, 11, 85, 37, 1, 65, 21, 37, 1, 53, 84, 24, 9, 17)",680,680,False,0.0
134,independent,20,316,"(31, 13, 36, 48, 9, 42, 32, 25, 32, 39, 30, 7, 47, 50, 18, 5, 38, 41, 41, 47)","(67, 93, 93, 82, 4, 98, 15, 29, 32, 70, 4, 37, 67, 93, 39, 96, 89, 34, 86, 49)",824,834,True,0.011990407673860911
135,independent,20,267,"(43, 41, 38, 32, 46, 29, 1, 10, 41, 24, 20, 38, 17, 3, 19, 17, 6, 17, 49, 43)","(48, 83, 36, 38, 16, 37, 76, 48, 34, 45, 35, 36, 36, 25, 1, 67, 38, 93, 46, 44)",669,669,False,0.0
136,independent,20,278,"(37, 34, 28, 49, 28, 9, 41, 3, 4, 39, 13, 39, 40, 26, 46, 2, 49, 17, 49, 2)","(55, 8, 64, 26, 90, 22, 64, 21, 91, 7, 25, 36, 46, 63, 100, 10, 92, 70, 98, 96)",842,842,False,0.0
137,independent,20,205,"(5, 27, 13, 32, 1, 33, 26, 31, 28, 34, 1, 2, 45, 31, 12, 16, 25, 21, 1, 26)","(24, 42, 30, 45, 52, 42, 68, 18, 67, 43, 79, 86, 19, 47, 45, 63, 42, 92, 90, 44)",824,824,False,0.0
138,independent,20,240,"(13, 29, 20, 34, 16, 10, 11, 48, 50, 6, 32, 6, 43, 10, 2, 41, 15, 10, 39, 44)","(49, 90, 27, 35, 24, 57, 44, 92, 27, 90, 70, 18, 29, 42, 96, 48, 7, 34, 54, 18)",760,763,True,0.003931847968545216
139,independent,20,248,"(1, 40, 39, 20, 36, 34, 49, 23, 49, 39, 15, 20, 32, 21, 1, 12, 35, 5, 7, 17)","(89, 69, 85, 96, 1, 44, 36, 75, 20, 35, 73, 86, 18, 66, 68, 41, 47, 99, 70, 65)",982,988,True,0.006072874493927126
140,independent,20,284,"(50, 2, 2, 47, 44, 15, 33, 46, 41, 20, 12, 39, 43, 45, 19, 35, 28, 13, 4, 29)","(13, 35, 69, 7, 93, 2, 25, 49, 50, 7, 30, 25, 53, 57, 8, 71, 51, 63, 91, 85)",706,706,False,0.0
141,independent,20,295,"(34, 2, 31, 37, 30, 18, 36, 44, 27, 18, 23, 48, 35, 11, 23, 37, 39, 35, 31, 31)","(100, 75, 23, 90, 1, 84, 2, 44, 31, 66, 80, 62, 24, 94, 47, 29, 96, 33, 70, 34)",864,867,True,0.0034602076124567475
142,independent,20,237,"(38, 44, 32, 32, 23, 17, 7, 11, 36, 39, 3, 16, 45, 34, 6, 31, 42, 8, 9, 1)","(89, 82, 22, 37, 46, 5, 38, 74, 27, 69, 61, 13, 41, 43, 9, 100, 99, 35, 92, 57)",782,796,True,0.017587939698492462
143,independent,20,208,"(12, 2, 10, 6, 27, 9, 9, 6, 19, 7, 39, 25, 37, 41, 19, 30, 28, 6, 39, 45)","(6, 29, 32, 94, 64, 74, 98, 76, 56, 36, 64, 82, 15, 37, 47, 21, 39, 32, 42, 26)",790,791,True,0.0012642225031605564
144,independent,20,270,"(29, 30, 47, 26, 43, 32, 16, 44, 15, 3, 8, 33, 16, 17, 26, 6, 23, 40, 46, 39)","(5, 11, 22, 12, 53, 76, 60, 18, 54, 60, 31, 33, 96, 6, 88, 68, 27, 31, 83, 53)",728,729,True,0.0013717421124828531
145,independent,20,267,"(49, 34, 29, 43, 47, 44, 31, 33, 8, 12, 39, 46, 3, 18, 17, 12, 21, 33, 3, 12)","(55, 1, 4, 42, 84, 93, 73, 36, 34, 8, 41, 57, 78, 36, 52, 96, 1, 63, 99, 7)",765,765,False,0.0
146,independent,20,216,"(9, 40, 50, 11, 19, 23, 14, 27, 35, 28, 19, 5, 1, 3, 9, 29, 39, 30, 15, 25)","(18, 43, 9, 73, 11, 6, 85, 40, 91, 20, 43, 5, 57, 51, 93, 100, 25, 75, 50, 84)",825,825,False,0.0
147,independent,20,266,"(39, 10, 29, 29, 41, 20, 30, 7, 23, 27, 23, 47, 38, 16, 4, 50, 30, 33, 20, 15)","(83, 51, 79, 24, 95, 54, 92, 60, 9, 45, 44, 82, 26, 25, 86, 100, 17, 10, 96, 25)",821,821,False,0.0
148,independent,20,252,"(26, 41, 44, 23, 18, 13, 41, 17, 43, 45, 27, 27, 1, 22, 20, 17, 22, 41, 12, 5)","(90, 5, 52, 37, 14, 64, 10, 69, 74, 29, 41, 79, 49, 89, 4, 4, 76, 73, 66, 35)",801,801,False,0.0
149,independent,20,167,"(5, 17, 9, 4, 12, 3, 4, 20, 13, 9, 25, 11, 26, 31, 17, 17, 31, 34, 2, 44)","(13, 49, 18, 3, 74, 52, 8, 13, 64, 9, 12, 5, 44, 59, 53, 82, 19, 37, 47, 61)",572,572,False,0.0
150,independent,20,246,"(21, 13, 20, 10, 27, 48, 22, 48, 49, 4, 9, 24, 44, 31, 9, 4, 10, 14, 45, 41)","(52, 30, 62, 21, 12, 38, 37, 57, 51, 18, 63, 12, 39, 45, 2, 14, 73, 35, 80, 64)",594,594,False,0.0
151,independent,20,284,"(46, 46, 47, 23, 24, 8, 32, 5, 7, 47, 43, 38, 36, 9, 20, 47, 12, 27, 22, 29)","(53, 81, 27, 37, 74, 60, 74, 59, 52, 37, 24, 47, 16, 20, 23, 23, 44, 8, 67, 14)",668,671,True,0.004470938897168405
152,independent,20,298,"(49, 41, 25, 6, 2, 41, 2, 49, 39, 30, 16, 5, 44, 40, 39, 39, 49, 30, 17, 33)","(51, 19, 26, 80, 16, 15, 45, 63, 23, 32, 93, 38, 70, 5, 39, 97, 42, 42, 28, 88)",718,718,False,0.0
153,independent,20,276,"(32, 3, 46, 38, 39, 21, 16, 33, 43, 14, 16, 27, 39, 5, 17, 23, 49, 4, 45, 43)","(10, 34, 54, 73, 72, 55, 66, 41, 77, 99, 29, 85, 73, 84, 28, 92, 38, 46, 53, 64)",836,856,True,0.02336448598130841
154,independent,20,302,"(14, 32, 29, 1, 17, 28, 41, 45, 46, 49, 34, 49, 48, 27, 29, 39, 17, 11, 3, 44)","(49, 27, 66, 58, 51, 84, 75, 7, 98, 58, 8, 50, 70, 92, 60, 10, 38, 97, 46, 96)",862,872,True,0.011467889908256881
155,independent,20,257,"(38, 35, 44, 27, 35, 38, 13, 4, 2, 6, 12, 41, 50, 34, 40, 15, 6, 32, 4, 38)","(65, 37, 100, 70, 54, 36, 84, 74, 68, 23, 31, 13, 9, 5, 76, 44, 93, 27, 66, 82)",876,876,False,0.0
156,independent,20,256,"(32, 48, 50, 10, 11, 48, 29, 22, 6, 9, 29, 35, 25, 1, 43, 7, 24, 42, 10, 30)","(54, 32, 46, 29, 18, 72, 49, 20, 20, 2, 5, 51, 97, 74, 45, 38, 7, 75, 65, 22)",642,642,False,0.0
157,independent,20,245,"(40, 15, 2, 23, 15, 9, 12, 48, 2, 45, 26, 25, 46, 36, 28, 11, 2, 47, 8, 50)","(63, 21, 4, 45, 41, 12, 29, 14, 15, 93, 53, 39, 88, 14, 61, 99, 83, 94, 43, 44)",693,703,True,0.01422475106685633
158,independent,20,250,"(44, 7, 27, 50, 49, 30, 3, 8, 36, 4, 6, 42, 35, 3, 41, 31, 16, 25, 35, 8)","(29, 8, 73, 43, 82, 82, 9, 1, 37, 8, 78, 92, 36, 27, 8, 85, 12, 41, 96, 21)",661,661,False,0.0
159,independent,20,258,"(26, 44, 16, 13, 13, 49, 32, 3, 43, 15, 27, 19, 43, 21, 2, 38, 26, 31, 4, 50)","(22, 58, 67, 80, 3, 92, 49, 35, 50, 61, 83, 42, 33, 31, 82, 28, 64, 82, 12, 87)",787,787,False,0.0
160,independent,20,272,"(8, 22, 12, 23, 34, 35, 48, 31, 18, 22, 15, 28, 33, 30, 19, 48, 13, 48, 46, 12)","(65, 52, 76, 92, 64, 28, 55, 2, 16, 7, 7, 54, 48, 38, 40, 88, 3, 80, 37, 59)",686,686,False,0.0
161,independent,20,306,"(34, 36, 15, 38, 3, 45, 31, 47, 30, 4, 40, 39, 46, 1, 17, 18, 44, 31, 48, 45)","(27, 22, 82, 62, 97, 94, 63, 7, 91, 62, 10, 61, 1, 100, 68, 83, 52, 27, 45, 60)",923,923,False,0.0
162,independent,20,242,"(4, 41, 33, 27, 50, 19, 30, 12, 27, 42, 5, 37, 42, 18, 10, 30, 1, 42, 12, 1)","(89, 27, 26, 64, 79, 58, 4, 16, 41, 72, 59, 3, 99, 10, 53, 6, 28, 95, 65, 80)",803,810,True,0.008641975308641974
163,independent,20,244,"(35, 30, 12, 19, 23, 24, 10, 40, 45, 22, 4, 46, 30, 5, 34, 29, 24, 41, 10, 5)","(80, 75, 64, 28, 27, 18, 23, 8, 9, 20, 94, 10, 70, 79, 37, 21, 68, 85, 89, 42)",797,806,True,0.011166253101736972
164,independent,20,260,"(7, 20, 30, 39, 8, 27, 1, 13, 20, 42, 29, 5, 36, 46, 45, 50, 4, 45, 45, 8)","(95, 33, 63, 50, 11, 51, 76, 20, 41, 15, 78, 91, 15, 12, 47, 99, 37, 5, 44, 71)",781,805,True,0.02981366459627329
165,independent,20,252,"(2, 46, 5, 15, 28, 21, 31, 13, 44, 44, 39, 4, 28, 25, 16, 31, 46, 39, 17, 10)","(8, 56, 64, 23, 87, 75, 8, 9, 54, 17, 53, 85, 68, 81, 14, 85, 63, 55, 79, 68)",792,808,True,0.019801980198019802
166,independent,20,260,"(12, 39, 28, 21, 32, 37, 19, 13, 48, 32, 13, 25, 1, 18, 43, 32, 33, 21, 18, 34)","(81, 53, 2, 5, 96, 48, 87, 22, 2, 13, 93, 16, 21, 75, 28, 78, 21, 58, 27, 21)",739,739,False,0.0
167,independent,20,218,"(15, 22, 21, 48, 6, 34, 28, 49, 16, 46, 6, 20, 4, 44, 11, 5, 5, 47, 6, 2)","(12, 55, 99, 93, 96, 1, 79, 64, 8, 15, 20, 53, 67, 37, 10, 1, 65, 54, 82, 46)",819,819,False,0.0
168,independent,20,269,"(48, 34, 25, 15, 13, 35, 49, 39, 40, 25, 8, 34, 23, 38, 25, 17, 2, 14, 44, 10)","(15, 48, 24, 69, 26, 66, 64, 28, 86, 15, 54, 45, 42, 22, 71, 59, 1, 42, 25, 98)",706,706,False,0.0
169,independent,20,266,"(17, 40, 36, 8, 23, 35, 31, 14, 39, 9, 45, 15, 10, 33, 21, 36, 28, 37, 25, 30)","(67, 23, 66, 68, 97, 35, 73, 10, 1, 61, 6, 57, 7, 27, 39, 6, 22, 25, 8, 68)",658,660,True,0.0030303030303030303
170,independent,20,274,"(23, 21, 6, 21, 38, 14, 25, 20, 32, 34, 37, 1, 30, 12, 37, 43, 21, 50, 35, 47)","(76, 41, 32, 34, 16, 2, 65, 74, 16, 45, 32, 24, 41, 60, 23, 23, 1, 57, 2, 59)",567,574,True,0.012195121951219513
171,independent,20,248,"(36, 27, 38, 44, 25, 21, 12, 9, 15, 36, 40, 13, 12, 36, 42, 6, 22, 8, 45, 9)","(50, 16, 60, 23, 40, 24, 23, 98, 19, 98, 32, 14, 8, 78, 41, 75, 51, 92, 62, 83)",748,760,True,0.015789473684210527
172,independent,20,249,"(23, 14, 23, 4, 30, 29, 37, 45, 29, 37, 28, 34, 15, 29, 23, 8, 27, 4, 31, 28)","(25, 39, 95, 51, 72, 27, 95, 7, 39, 13, 1, 18, 68, 35, 44, 32, 91, 81, 91, 75)",834,834,False,0.0
173,independent,20,280,"(21, 43, 47, 39, 16, 47, 1, 45, 10, 29, 30, 44, 47, 5, 37, 1, 10, 25, 50, 13)","(63, 100, 66, 47, 53, 92, 45, 1, 95, 20, 81, 29, 25, 75, 94, 59, 41, 13, 50, 40)",885,885,False,0.0
174,independent,20,218,"(1, 2, 24, 15, 7, 22, 42, 44, 6, 21, 22, 49, 21, 30, 35, 8, 36, 4, 29, 18)","(57, 64, 9, 31, 96, 56, 48, 73, 88, 90, 77, 90, 86, 3, 100, 81, 91, 37, 64, 8)",987,987,False,0.0
175,independent,20,284,"(29, 4, 37, 45, 13, 39, 32, 32, 50, 18, 48, 12, 50, 12, 36, 29, 23, 14, 23, 23)","(31, 93, 89, 65, 33, 10, 66, 59, 5, 97, 78, 70, 39, 63, 60, 98, 78, 60, 77, 61)",944,945,True,0.0010582010582010583
176,independent,20,258,"(2, 50, 50, 25, 21, 42, 31, 1, 20, 23, 31, 17, 36, 28, 48, 12, 15, 45, 1, 19)","(8, 29, 15, 82, 81, 74, 13, 4, 79, 41, 40, 42, 82, 61, 3, 58, 83, 55, 6, 49)",716,732,True,0.02185792349726776
177,independent,20,264,"(14, 27, 13, 26, 28, 39, 20, 18, 8, 36, 23, 24, 30, 47, 7, 50, 49, 19, 46, 5)","(64, 75, 91, 6, 83, 94, 95, 12, 14, 89, 53, 71, 52, 10, 73, 30, 93, 21, 56, 26)",849,854,True,0.00585480093676815
178,independent,20,256,"(8, 30, 16, 22, 31, 12, 29, 16, 15, 31, 50, 34, 25, 8, 43, 48, 17, 26, 6, 44)","(72, 83, 97, 94, 37, 11, 100, 71, 36, 31, 22, 65, 60, 13, 23, 16, 36, 83, 3, 75)",813,820,True,0.00853658536585366
179,independent,20,192,"(13, 5, 34, 29, 38, 15, 16, 21, 32, 9, 11, 40, 17, 12, 6, 2, 4, 31, 45, 4)","(16, 8, 39, 7, 33, 73, 39, 71, 94, 43, 77, 76, 22, 25, 39, 99, 98, 14, 99, 69)",834,842,True,0.009501187648456057
180,independent,20,218,"(10, 44, 40, 8, 33, 16, 3, 8, 42, 9, 8, 27, 31, 42, 48, 18, 2, 4, 26, 17)","(11, 2, 34, 76, 58, 77, 18, 1, 4, 25, 24, 68, 84, 98, 16, 43, 30, 4, 80, 96)",730,730,False,0.0
181,independent,20,270,"(38, 7, 22, 13, 20, 22, 29, 48, 5, 2, 50, 24, 19, 39, 24, 41, 13, 30, 48, 46)","(90, 8, 44, 97, 97, 30, 59, 32, 29, 8, 40, 36, 36, 50, 51, 36, 5, 71, 94, 49)",689,698,True,0.012893982808022923
182,independent,20,280,"(29, 15, 21, 19, 46, 3, 33, 45, 6, 14, 49, 47, 43, 10, 47, 11, 15, 43, 49, 16)","(46, 30, 45, 10, 35, 81, 60, 36, 12, 48, 4, 89, 13, 74, 94, 71, 69, 3, 81, 67)",786,795,True,0.011320754716981131
183,independent,20,231,"(7, 48, 23, 15, 34, 1, 3, 28, 38, 41, 35, 1, 3, 42, 37, 47, 27, 4, 7, 21)","(12, 1, 39, 12, 12, 83, 10, 80, 90, 30, 92, 58, 90, 83, 6, 98, 49, 20, 78, 51)",833,833,False,0.0
184,independent,20,258,"(18, 16, 45, 22, 47, 35, 29, 43, 9, 18, 12, 15, 41, 10, 7, 35, 33, 21, 21, 39)","(1, 89, 42, 44, 80, 27, 75, 2, 66, 43, 46, 9, 42, 83, 99, 10, 99, 2, 54, 10)",788,788,False,0.0
185,independent,20,252,"(8, 10, 38, 31, 26, 1, 50, 46, 28, 2, 14, 25, 34, 17, 45, 46, 25, 38, 8, 12)","(20, 39, 63, 96, 23, 75, 31, 34, 69, 82, 97, 34, 79, 62, 24, 72, 45, 17, 24, 65)",816,843,True,0.03202846975088968
186,independent,20,234,"(22, 27, 50, 7, 44, 1, 22, 8, 23, 29, 31, 30, 50, 7, 23, 6, 5, 8, 33, 41)","(85, 71, 58, 61, 16, 26, 72, 57, 6, 51, 87, 18, 74, 66, 82, 38, 93, 15, 91, 22)",895,895,False,0.0
187,independent,20,293,"(23, 38, 38, 38, 16, 48, 30, 11, 29, 15, 16, 40, 39, 22, 50, 23, 34, 26, 39, 11)","(61, 20, 4, 71, 64, 91, 97, 76, 45, 43, 33, 93, 85, 58, 10, 86, 66, 56, 24, 86)",838,871,True,0.03788748564867968
188,independent,20,250,"(46, 17, 16, 45, 26, 23, 18, 7, 45, 46, 31, 8, 17, 21, 14, 31, 44, 5, 4, 36)","(29, 1, 10, 35, 34, 39, 15, 4, 66, 64, 45, 32, 6, 52, 66, 86, 76, 26, 23, 25)",526,536,True,0.018656716417910446
189,independent,20,244,"(31, 18, 37, 8, 48, 34, 44, 37, 13, 19, 26, 7, 8, 35, 1, 11, 42, 13, 11, 45)","(96, 19, 71, 52, 1, 2, 5, 19, 40, 5, 90, 75, 59, 27, 51, 99, 29, 81, 56, 97)",886,886,False,0.0
190,independent,20,242,"(5, 49, 24, 15, 26, 10, 46, 4, 35, 34, 23, 20, 4, 42, 22, 25, 5, 31, 19, 46)","(22, 43, 27, 61, 10, 11, 68, 76, 9, 96, 89, 51, 92, 96, 27, 89, 58, 74, 73, 71)",888,888,False,0.0
191,independent,20,304,"(49, 36, 33, 50, 49, 45, 4, 8, 26, 24, 24, 47, 41, 19, 33, 24, 19, 24, 2, 50)","(68, 66, 19, 52, 82, 62, 79, 7, 62, 55, 7, 11, 29, 4, 72, 2, 35, 30, 47, 93)",666,666,False,0.0
